Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L442_2011_16_5m_006_72	nifH_new_7	L442_2011_16_5m_006__00518_Chromosome_partitioning_protein_ParA_ma223_2_to_53	9.9e-08	52			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	nifH_new_7	L442_2011_16_5m_006__01064_Chromosome_partitioning_protein_ParA_ma225_2_to_50	0.00016	49			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	nifH_new_7	L442_2011_16_5m_006__00251_Sporulation_initiation_inhibitor_protein_Soj_ma224_9_to_71	2.3e-06	63	gi|506392731|ref|WP_015912450.1|	50.8	Macrococcus caseolyticus	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L442_2011_16_5m_007_73	nifH_new_7	L442_2011_16_5m_007__00022_Flagellum_site-determining_protein_YlxH_ma228_20_to_75	0.00019	56	gi|1106929200|ref|WP_071870646.1|	56.8	Pseudomonas hussainii	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_007_73	nifH_new_7	L442_2011_16_5m_007__01867_Chromosome-partitioning_ATPase_Soj_ma227_1_to_55	5.1e-07	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_007_73	nifH_new_7	L442_2011_16_5m_007__01593_Sporulation_initiation_inhibitor_protein_Soj_ma226_8_to_43	1.5e-05	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_008_74	nifH_new_7	L442_2011_16_5m_008__01022_Nitrogenase_iron_protein_ma230_4_to_216	3.4e-40	213	gi|501499515|ref|WP_012507757.1|	82.4	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	nifH_new_7	L442_2011_16_5m_008__01419_hypothetical_protein_ma232_1_to_40	0.00031	40			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_008_74	nifH_new_7	L442_2011_16_5m_008__01220_hypothetical_protein_ma231_1_to_42	1.1e-05	42			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_008_74	nifH_new_7	L442_2011_16_5m_008__01016_Nitrogenase_iron_protein_1_ma229_1_to_273	1.9e-139	273	gi|501500412|ref|WP_012508646.1|	97.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_015_75	nifH_new_7	L442_2011_16_5m_015__00356_Chromosome_partitioning_protein_ParA_ma233_8_to_46	4.1e-06	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_018_76	nifH_new_7	L442_2011_16_5m_018__01237_Chromosome-partitioning_ATPase_Soj_ma234_6_to_68	1.1e-05	63			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_021_77	nifH_new_7	L442_2011_16_5m_021__01774_Iron-sulfur_cluster_carrier_protein_ma237_150_to_281	0.00041	132			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_021_77	nifH_new_7	L442_2011_16_5m_021__01410_Sporulation_initiation_inhibitor_protein_Soj_ma236_9_to_47	0.00024	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_021_77	nifH_new_7	L442_2011_16_5m_021__01691_hypothetical_protein_ma235_17_to_71	0.00012	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_004_78	nifH_new_7	L442_2014_15m_004__00705_Sporulation_initiation_inhibitor_protein_Soj_ma238_11_to_48	1.3e-05	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_009_79	nifH_new_7	L442_2014_15m_009__02536_Nitrogenase_iron_protein_1_ma239_3_to_294	3.4e-168	292	gi|1055315008|ref|WP_066980555.1|	92.5	Methylomonas lenta	Methylomonas	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_009_79	nifH_new_7	L442_2014_15m_009__00525_Sporulation_initiation_inhibitor_protein_Soj_ma240_8_to_260	9.9e-10	253			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_012_80	nifH_new_7	L442_2014_15m_012__02886_Arsenical_pump-driving_ATPase_ma243_67_to_107	0.0008	41			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_012_80	nifH_new_7	L442_2014_15m_012__02622_Sporulation_initiation_inhibitor_protein_Soj_ma241_1_to_54	1.7e-05	54			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_012_80	nifH_new_7	L442_2014_15m_012__01513_putative_protein_ma242_59_to_111	1.7e-06	53			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_013_81	nifH_new_7	L442_2014_15m_013__00899_Sporulation_initiation_inhibitor_protein_Soj_ma244_10_to_47	1.2e-07	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_013_81	nifH_new_7	L442_2014_15m_013__01205_Chromosome_partitioning_protein_ParA_ma245_4_to_42	6.9e-05	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	BChl_A_8	CA_L227_2013_22_1_contigs__02023_Bacteriochlorophyll_a_protein_ma0_15_to_364	3.5e-202	350	gi|493410213|ref|WP_006366194.1|	97.5	unclassified	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_55_contigs_12	BChl_A_8	CA_L227_2013_55_contigs__00507_Bacteriochlorophyll_a_protein_ma1_15_to_364	4e-203	350	gi|493410213|ref|WP_006366194.1|	98.4	unclassified	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_56_1_contigs_13	BChl_A_8	CA_L227_2013_56_1_contigs__01093_Bacteriochlorophyll_a_protein_ma2_15_to_364	1.3e-202	350	gi|493410213|ref|WP_006366194.1|	98.1	unclassified	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_106_20	BChl_A_8	CA_L227_2014_106__03825_Bacteriochlorophyll_a_protein_ma3_1_to_225	1.3e-126	225	gi|501499593|ref|WP_012507834.1|	96.5	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_15_34	BChl_A_8	CA_L442_15__01241_Signal_recognition_particle_protein_ma4_350_to_411	1.7e-05	62			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_64_1_contigs_42	BChl_A_8	CA_L442_64_1_contigs__00501_Bacteriochlorophyll_a_protein_ma5_15_to_364	1e-201	350	gi|501499593|ref|WP_012507834.1|	95.4	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	BChl_A_8	CA_L442_74__01218_Bacteriochlorophyll_a_protein_ma6_1_to_225	1.5e-127	225	gi|501499593|ref|WP_012507834.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	BChl_A_8	L227_S_6D_001_1_contigs__01035_Bacteriochlorophyll_a_protein_ma8_1_to_65	9.2e-32	65	gi|501499593|ref|WP_012507834.1|	97.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	BChl_A_8	L227_S_6D_001_1_contigs__01034_Bacteriochlorophyll_a_protein_ma7_15_to_246	6.3e-129	232	gi|501499593|ref|WP_012507834.1|	86.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	BChl_A_8	L304_Fe_6C_001_1_contigs__01886_Bacteriochlorophyll_a_protein_ma9_17_to_366	5.5e-200	350	gi|501494443|ref|WP_012502817.1|	92.3	Chlorobaculum parvum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	BChl_A_8	L304_S_6D_001_1_contigs__00376_Bacteriochlorophyll_a_protein_ma10_15_to_364	1.7e-204	350	gi|500067519|ref|WP_011745711.1|	97.0	Chlorobium phaeobacteroides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_82_48	TIGR01115_9	CA_L442_82__02309_Reaction_center_protein_L_chain_ma1_59_to_297	2e-38	239	gi|763342773|ref|WP_044201068.1|	89.1	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L442_82_48	TIGR01115_9	CA_L442_82__02310_Reaction_center_protein_M_chain_ma0_12_to_296	4.6e-127	285	gi|493611083|ref|WP_006563456.1|	82.0	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__01323_hypothetical_protein_ma6_83_to_124	2.9e-06	42			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__00051_Sporulation_initiation_inhibitor_protein_Soj_ma8_11_to_44	0.001	34			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__01962_Iron-sulfur_cluster_carrier_protein_ma4_13_to_51	4.9e-07	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__01026_Septum_site-determining_protein_MinD_ma5_6_to_40	0.00046	35			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__00323_Iron-sulfur_cluster_carrier_protein_ma7_190_to_227	1.3e-05	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__03271_Chromosome_partitioning_protein_ParA_ma3_11_to_47	6.8e-08	37	gi|653156803|ref|WP_027405815.1|	53.8	Anaerovibrio sp. RM50	Anaerovibrio	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__02344_Nitrogenase_iron_protein_ma0_7_to_272	1.2e-59	266	gi|655968417|ref|WP_029011025.1|	85.8	Azospirillum halopraeferens	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__01033_Arsenical_pump-driving_ATPase_ma2_328_to_367	6.2e-06	40			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_13_0	TIGR01281_10	CA_L227_2013_13__01033_Arsenical_pump-driving_ATPase_ma1_14_to_49	4.7e-05	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_15_1	TIGR01281_10	CA_L227_2013_15__00617_Sporulation_initiation_inhibitor_protein_Soj_ma9_3_to_47	1.3e-07	45	gi|518483399|ref|WP_019653606.1|	57.9	Variovorax paradoxus	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_15_1	TIGR01281_10	CA_L227_2013_15__00119_Iron-sulfur_cluster_carrier_protein_ma10_101_to_131	1.7e-06	31			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_18_2	TIGR01281_10	CA_L227_2013_18__01084_Nitrogenase_iron_protein_ma11_1_to_190	2.3e-33	190			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_18_2	TIGR01281_10	CA_L227_2013_18__02426_Sporulation_initiation_inhibitor_protein_Soj_ma12_12_to_54	1.5e-06	43	gi|960366221|ref|WP_058259134.1|	50.8	Herbinix luporum	Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria
CA_L227_2013_18_2	TIGR01281_10	CA_L227_2013_18__01339_Iron-sulfur_cluster_carrier_protein_ma13_21_to_50	0.00094	30			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00939_Nitrogenase_iron_protein_1_ma15_3_to_267	3.7e-62	265	gi|501500412|ref|WP_012508646.1|	97.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__01777_Iron-sulfur_cluster_carrier_protein_ma21_17_to_54	4.9e-06	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00049_hypothetical_protein_ma19_6_to_60	1.3e-07	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__01911_Light-independent_protochlorophyllide_reductase_iron-sulfur_ATP-binding_protein_ma14_4_to_274	6.6e-128	271	gi|493410611|ref|WP_006366588.1|	97.5	unclassified	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00629_hypothetical_protein_ma22_3_to_58	1.9e-05	56			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__01967_Nitrogenase_iron_protein_ma16_5_to_250	1.6e-55	246	gi|501499515|ref|WP_012507757.1|	84.3	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__02445_Iron-sulfur_cluster_carrier_protein_ma23_107_to_142	2.5e-05	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00567_Arsenical_pump-driving_ATPase_ma18_331_to_383	0.00081	53			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00567_Arsenical_pump-driving_ATPase_ma17_14_to_57	6.6e-05	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00618_Sporulation_initiation_inhibitor_protein_Soj_ma20_9_to_47	5.1e-06	39	gi|1057432786|ref|WP_068778612.1|	58.3	Paenibacillus sp. GM2	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
CA_L227_2013_22_1_contigs_3	TIGR01281_10	CA_L227_2013_22_1_contigs__00649_hypothetical_protein_ma24_3_to_56	7.2e-05	54			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_23_4	TIGR01281_10	CA_L227_2013_23__01733_Chromosome_partitioning_protein_ParA_ma25_10_to_49	0.00014	40			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_23_4	TIGR01281_10	CA_L227_2013_23__01921_Iron-sulfur_cluster_carrier_protein_ma26_112_to_137	0.00036	26			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_3_5	TIGR01281_10	CA_L227_2013_3__02120_Chromosome_partitioning_protein_ParA_ma27_4_to_52	5.9e-09	49	gi|1129486327|ref|WP_075442864.1|	51.6	Selenomonas ruminantium	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
CA_L227_2013_3_5	TIGR01281_10	CA_L227_2013_3__00387_Iron-sulfur_cluster_carrier_protein_ma28_107_to_142	4.9e-06	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	TIGR01281_10	CA_L227_2013_30__01378_Iron-sulfur_cluster_carrier_protein_ma34_53_to_78	0.00039	26			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	TIGR01281_10	CA_L227_2013_30__00624_hypothetical_protein_ma31_4_to_247	3.1e-07	244	gi|503664351|ref|WP_013898427.1|	50.6	Methanosalsum zhilinae	Methanosalsum	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_30_6	TIGR01281_10	CA_L227_2013_30__00914_Iron-sulfur_cluster_carrier_protein_ma33_46_to_74	0.00013	29			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	TIGR01281_10	CA_L227_2013_30__02435_Nitrogenase_iron_protein_1_ma29_6_to_263	1.1e-59	258	gi|503483749|ref|WP_013718410.1|	86.1	Methanosaeta concilii	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_30_6	TIGR01281_10	CA_L227_2013_30__01529_Sporulation_initiation_inhibitor_protein_Soj_ma30_8_to_48	1e-07	41			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	TIGR01281_10	CA_L227_2013_30__00103_Septum_site-determining_protein_MinD_ma32_1_to_137	2.1e-06	137			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_31_7	TIGR01281_10	CA_L227_2013_31__03722_Chromosome_partitioning_protein_ParA_ma36_6_to_49	1.5e-06	44	gi|1049010406|ref|WP_065813990.1|	52.1	Selenomonas ruminantium	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
CA_L227_2013_31_7	TIGR01281_10	CA_L227_2013_31__02531_hypothetical_protein_ma35_1_to_41	1.7e-07	41			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_43_8	TIGR01281_10	CA_L227_2013_43__01460_Iron-sulfur_cluster_carrier_protein_ma38_1_to_60	1.1e-07	60			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_43_8	TIGR01281_10	CA_L227_2013_43__02451_Arsenical_pump-driving_ATPase_ma37_14_to_55	5.5e-05	42			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_43_8	TIGR01281_10	CA_L227_2013_43__01224_Sporulation_initiation_inhibitor_protein_Soj_ma39_7_to_51	4.3e-07	45	gi|1057432786|ref|WP_068778612.1|	50.8	Paenibacillus sp. GM2	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__03728_Sporulation_initiation_inhibitor_protein_Soj_ma46_11_to_44	0.00098	34			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__02345_hypothetical_protein_ma43_78_to_117	4.2e-05	40			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__01546_Iron-sulfur_cluster_carrier_protein_ma42_131_to_161	4.2e-06	31			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__02566_Iron-sulfur_cluster_carrier_protein_ma45_28_to_63	0.00032	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__01293_Septum_site-determining_protein_MinD_ma44_6_to_40	0.00054	35			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__03635_hypothetical_protein_ma40_72_to_157	4.2e-05	86			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	TIGR01281_10	CA_L227_2013_49__02602_Chromosome_partitioning_protein_ParA_ma41_11_to_48	2.2e-08	38	gi|640614868|ref|WP_025042930.1|	53.5	Sulfitobacter geojensis	Sulfitobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_51_11	TIGR01281_10	CA_L227_2013_51__02670_Iron-sulfur_cluster_carrier_protein_ma48_103_to_136	3.3e-06	34			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_51_11	TIGR01281_10	CA_L227_2013_51__00526_Sporulation_initiation_inhibitor_protein_Soj_ma47_10_to_47	2.3e-08	38	gi|654149798|ref|WP_027725632.1|	58.3	Tuberibacillus calidus	Tuberibacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
CA_L227_2013_55_contigs_12	TIGR01281_10	CA_L227_2013_55_contigs__00969_Iron-sulfur_cluster_carrier_protein_ma54_17_to_54	1.4e-06	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_55_contigs_12	TIGR01281_10	CA_L227_2013_55_contigs__00786_Iron-sulfur_cluster_carrier_protein_ma52_107_to_153	4.4e-07	47			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_55_contigs_12	TIGR01281_10	CA_L227_2013_55_contigs__00067_Nitrogenase_iron_protein_ma51_24_to_271	6.1e-53	248	gi|501499515|ref|WP_012507757.1|	84.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2013_55_contigs_12	TIGR01281_10	CA_L227_2013_55_contigs__02318_Light-independent_protochlorophyllide_reductase_iron-sulfur_ATP-binding_protein_ma49_4_to_274	1.1e-127	271	gi|493410611|ref|WP_006366588.1|	96.4	unclassified	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
