Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L227_2013_8m_001_48	rpoB_3	L227-2013-8m_1060_4_3159_7352_-1_ID_40_4_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_427_ma214_9_to_987	0	979	gi|652888116|ref|WP_027148068.1|	94.6	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_5_4656_6470_-1_ID_38_5_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_537_ma220_346_to_425	1.8e-22	80	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_4_2012_4654_-1_ID_38_4_partial_00_start_type_ATG_rbs_motif_AGGA_GGAG_GAGG_rbs_spacer_11-12bp_gc_cont_0_544_ma217_406_to_875	2.1e-40	470	gi|505097941|ref|WP_015285043.1|	92.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_6_6467_8032_-1_ID_38_6_partial_00_start_type_TTG_rbs_motif_GGxGG_rbs_spacer_3-4bp_gc_cont_0_524_ma223_339_to_491	9.8e-28	153	gi|851215099|ref|WP_048111173.1|	90.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_3_837_2012_-1_ID_38_3_partial_00_start_type_ATG_rbs_motif_AGGAGG_rbs_spacer_5-10bp_gc_cont_0_511_ma225_213_to_382	2.1e-06	170	gi|504398853|ref|WP_014585955.1|	56.3	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_5_4656_6470_-1_ID_38_5_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_537_ma219_203_to_337	5.5e-11	135	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_6_6467_8032_-1_ID_38_6_partial_00_start_type_TTG_rbs_motif_GGxGG_rbs_spacer_3-4bp_gc_cont_0_524_ma222_21_to_254	2.2e-06	234	gi|851215099|ref|WP_048111173.1|	90.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_5_4656_6470_-1_ID_38_5_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_537_ma221_423_to_541	1.4e-31	119	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_5_4656_6470_-1_ID_38_5_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_537_ma218_123_to_161	0.00028	39	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_3_837_2012_-1_ID_38_3_partial_00_start_type_ATG_rbs_motif_AGGAGG_rbs_spacer_5-10bp_gc_cont_0_511_ma224_54_to_87	1.1e-10	34	gi|504398853|ref|WP_014585955.1|	56.3	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_49	rpoB_3	L227-2013-8m_1627_4_2012_4654_-1_ID_38_4_partial_00_start_type_ATG_rbs_motif_AGGA_GGAG_GAGG_rbs_spacer_11-12bp_gc_cont_0_544_ma216_72_to_348	7e-31	277	gi|505097941|ref|WP_015285043.1|	92.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_008_50	rpoB_3	L227-2013-8m_57_52_54789_59306_-1_ID_2_52_partial_00_start_type_ATG_rbs_motif_GGA_GAG_AGG_rbs_spacer_5-10bp_gc_cont_0_533_ma229_1322_to_1440	3e-23	119	gi|504250714|ref|WP_014437816.1|	61.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_8m_008_50	rpoB_3	L227-2013-8m_57_53_59408_63244_-1_ID_2_53_partial_00_start_type_ATG_rbs_motif_AGGA_GGAG_GAGG_rbs_spacer_11-12bp_gc_cont_0_538_ma226_7_to_1273	0	1267	gi|504250715|ref|WP_014437817.1|	68.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_8m_008_50	rpoB_3	L227-2013-8m_57_52_54789_59306_-1_ID_2_52_partial_00_start_type_ATG_rbs_motif_GGA_GAG_AGG_rbs_spacer_5-10bp_gc_cont_0_533_ma227_10_to_1010	0	1001	gi|504250714|ref|WP_014437816.1|	61.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_8m_008_50	rpoB_3	L227-2013-8m_57_52_54789_59306_-1_ID_2_52_partial_00_start_type_ATG_rbs_motif_GGA_GAG_AGG_rbs_spacer_5-10bp_gc_cont_0_533_ma228_1049_to_1316	1.5e-57	268	gi|504250714|ref|WP_014437816.1|	61.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_141_157782_162278_-1_ID_44_141_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_460_ma232_15_to_242	3.2e-61	228	gi|501501080|ref|WP_012509309.1|	94.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_141_157782_162278_-1_ID_44_141_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_460_ma236_1381_to_1477	5.2e-27	97	gi|501501080|ref|WP_012509309.1|	94.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_142_162348_166253_-1_ID_44_142_partial_00_start_type_GTG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_455_ma231_1134_to_1298	1.5e-102	165	gi|753754217|ref|WP_041526912.1|	94.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_141_157782_162278_-1_ID_44_141_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_460_ma235_1079_to_1350	6e-62	272	gi|501501080|ref|WP_012509309.1|	94.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_141_157782_162278_-1_ID_44_141_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_460_ma233_263_to_598	3.4e-151	336	gi|501501080|ref|WP_012509309.1|	94.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_142_162348_166253_-1_ID_44_142_partial_00_start_type_GTG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_455_ma230_11_to_1139	0	1129	gi|753754217|ref|WP_041526912.1|	94.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin22_51	rpoB_3	CA-L227-2013_66954_141_157782_162278_-1_ID_44_141_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_460_ma234_623_to_1050	4.4e-122	428	gi|501501080|ref|WP_012509309.1|	94.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin55_52	rpoB_3	CA-L227-2013_127618_21_20532_25028_-1_ID_148_21_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_494_ma242_1352_to_1472	4.1e-27	121	gi|501501080|ref|WP_012509309.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin55_52	rpoB_3	CA-L227-2013_127618_22_25098_29009_-1_ID_148_22_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_479_ma237_12_to_1140	0	1129	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin55_52	rpoB_3	CA-L227-2013_127618_21_20532_25028_-1_ID_148_21_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_494_ma240_622_to_1025	1.7e-121	404	gi|501501080|ref|WP_012509309.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin55_52	rpoB_3	CA-L227-2013_127618_21_20532_25028_-1_ID_148_21_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_494_ma239_15_to_595	1.6e-210	581	gi|501501080|ref|WP_012509309.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin55_52	rpoB_3	CA-L227-2013_127618_21_20532_25028_-1_ID_148_21_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_494_ma241_1079_to_1351	1.7e-59	273	gi|501501080|ref|WP_012509309.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin55_52	rpoB_3	CA-L227-2013_127618_22_25098_29009_-1_ID_148_22_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_479_ma238_1137_to_1300	3.3e-103	164	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_8_7077_11573_-1_ID_106_8_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_435_ma246_263_to_598	1.3e-150	336	gi|501501080|ref|WP_012509309.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_9_11644_15549_-1_ID_106_9_partial_00_start_type_GTG_rbs_motif_TAA_rbs_spacer_13bp_gc_cont_0_438_ma243_11_to_1138	0	1128	gi|753754217|ref|WP_041526912.1|	94.5	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_9_11644_15549_-1_ID_106_9_partial_00_start_type_GTG_rbs_motif_TAA_rbs_spacer_13bp_gc_cont_0_438_ma244_1134_to_1298	2.5e-102	165	gi|753754217|ref|WP_041526912.1|	94.5	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_8_7077_11573_-1_ID_106_8_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_435_ma247_618_to_1025	6.2e-122	408	gi|501501080|ref|WP_012509309.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_8_7077_11573_-1_ID_106_8_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_435_ma249_1380_to_1482	4.7e-28	103	gi|501501080|ref|WP_012509309.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_8_7077_11573_-1_ID_106_8_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_435_ma245_15_to_242	2.5e-61	228	gi|501501080|ref|WP_012509309.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2013_bin56_53	rpoB_3	CA-L227-2013_8909_8_7077_11573_-1_ID_106_8_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_435_ma248_1081_to_1351	3.7e-61	271	gi|501501080|ref|WP_012509309.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_2014_6m_005_54	rpoB_3	L227-2014-6m_14621_2_278_3013_1_ID_83_2_partial_01_start_type_ATG_rbs_motif_AGGAG_GGAGG_rbs_spacer_11-12bp_gc_cont_0_476_ma252_14_to_202	3.8e-46	189	gi|1055142688|ref|WP_066889912.1|	78.9	Streptomyces thermoautotrophicus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_005_54	rpoB_3	L227-2014-6m_20995_1_3_2309_1_ID_96_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_475_ma250_2_to_594	0	593	gi|943995640|ref|WP_055588940.1|	81.6	Streptomyces griseoplanus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_005_54	rpoB_3	L227-2014-6m_14621_2_278_3013_1_ID_83_2_partial_01_start_type_ATG_rbs_motif_AGGAG_GGAGG_rbs_spacer_11-12bp_gc_cont_0_476_ma253_237_to_908	1.6e-245	672	gi|1055142688|ref|WP_066889912.1|	78.9	Streptomyces thermoautotrophicus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_005_54	rpoB_3	L227-2014-6m_13728_7_2738_3154_-1_ID_81_7_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_511_ma254_2_to_105	1.6e-29	104	gi|740062808|ref|WP_037912334.1|	78.0	Streptomyces yeochonensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_005_54	rpoB_3	L227-2014-6m_14621_1_2_262_1_ID_83_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_448_ma255_1_to_67	3.3e-28	67	gi|1055265986|ref|WP_066933656.1|	91.9	Microtetraspora fusca	Microtetraspora	Streptosporangiaceae	Streptosporangiales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_005_54	rpoB_3	L227-2014-6m_20995_1_3_2309_1_ID_96_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_475_ma251_595_to_769	2.2e-71	175	gi|943995640|ref|WP_055588940.1|	81.6	Streptomyces griseoplanus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_006_55	rpoB_3	L227-2014-6m_1723_8_8162_12574_1_ID_41_8_partial_00_start_type_TTG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_490_ma257_22_to_582	1.3e-237	561	gi|654873321|ref|WP_028325326.1|	77.1	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_55	rpoB_3	L227-2014-6m_1723_8_8162_12574_1_ID_41_8_partial_00_start_type_TTG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_490_ma259_1087_to_1467	4.7e-94	381	gi|654873321|ref|WP_028325326.1|	77.1	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_55	rpoB_3	L227-2014-6m_1723_8_8162_12574_1_ID_41_8_partial_00_start_type_TTG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_490_ma258_669_to_1070	2.6e-148	402	gi|654873321|ref|WP_028325326.1|	77.1	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_55	rpoB_3	L227-2014-6m_1723_7_3880_8010_1_ID_41_7_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_475_ma256_7_to_1375	0	1369	gi|654516038|ref|WP_027984903.1|	76.0	delta proteobacterium PSCGC 5451	delta proteobacterium PSCGC 5451	delta proteobacterium PSCGC 5451	delta proteobacterium PSCGC 5451	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_3385_4_3335_6943_-1_ID_63_4_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_735_ma267_1057_to_1114	1.4e-05	58			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_15242_1_2_2923_-1_ID_487_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_624_ma261_619_to_973	9.8e-107	355	gi|980980312|ref|WP_059398869.1|	86.6	Azospirillum brasilense	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_15242_1_2_2923_-1_ID_487_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_624_ma260_1_to_623	9.5e-262	623	gi|980980312|ref|WP_059398869.1|	86.6	Azospirillum brasilense	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_3385_4_3335_6943_-1_ID_63_4_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_735_ma265_763_to_801	0.00095	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_1408_3_1835_6457_-1_ID_9_3_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_699_ma263_214_to_857	8.7e-53	644			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_1408_3_1835_6457_-1_ID_9_3_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_699_ma264_1070_to_1108	1.4e-08	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_3385_4_3335_6943_-1_ID_63_4_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_735_ma266_901_to_958	8.1e-21	58			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_9163_3_2140_4212_1_ID_282_3_partial_01_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_700_ma271_221_to_395	6.6e-09	175			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_22978_2_291_1928_-1_ID_652_2_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_712_ma268_341_to_387	5.1e-13	47			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_25644_1_2_1975_1_ID_695_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_657_ma262_1_to_658	4e-294	658	gi|739590921|ref|WP_037448522.1|	88.6	Skermanella stibiiresistens	Skermanella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_1744_8_10023_13646_1_ID_17_8_partial_01_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_751_ma270_96_to_193	8.7e-16	98			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_1744_7_8598_9953_1_ID_17_7_partial_00_start_type_GTG_rbs_motif_GGA_GAG_AGG_rbs_spacer_3-4bp_gc_cont_0_753_ma272_346_to_408	6.5e-06	63			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_56	rpoB_3	L227-2014-6m_22978_2_291_1928_-1_ID_652_2_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_712_ma269_404_to_507	9.9e-22	104			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_47_51337_54633_1_ID_3_47_partial_00_start_type_ATG_rbs_motif_ATAA_rbs_spacer_12bp_gc_cont_0_389_ma274_209_to_807	3.5e-294	599	gi|1123463707|ref|WP_074199246.1|	52.2	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_48_54658_58584_1_ID_3_48_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_3bp_gc_cont_0_387_ma277_7_to_171	2.3e-44	165			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_48_54658_58584_1_ID_3_48_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_3bp_gc_cont_0_387_ma278_211_to_978	2.2e-267	768			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_47_51337_54633_1_ID_3_47_partial_00_start_type_ATG_rbs_motif_ATAA_rbs_spacer_12bp_gc_cont_0_389_ma275_806_to_896	1.9e-47	91	gi|1123463707|ref|WP_074199246.1|	52.2	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_47_51337_54633_1_ID_3_47_partial_00_start_type_ATG_rbs_motif_ATAA_rbs_spacer_12bp_gc_cont_0_389_ma276_894_to_1077	1.1e-94	184	gi|1123463707|ref|WP_074199246.1|	52.2	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_48_54658_58584_1_ID_3_48_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_3bp_gc_cont_0_387_ma280_1103_to_1303	5.5e-46	201			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_47_51337_54633_1_ID_3_47_partial_00_start_type_ATG_rbs_motif_ATAA_rbs_spacer_12bp_gc_cont_0_389_ma273_3_to_215	9.4e-73	213	gi|1123463707|ref|WP_074199246.1|	52.2	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_59	rpoB_3	L227-2014-6m_16_48_54658_58584_1_ID_3_48_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_3bp_gc_cont_0_387_ma279_980_to_1023	2.5e-05	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_034_60	rpoB_3	L227-2014-6m_160_33_32049_35852_-1_ID_4_33_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_403_ma281_7_to_1106	0	1100	gi|652377729|ref|WP_026773669.1|	95.7	Asinibacterium sp. OR43	Asinibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_60	rpoB_3	L227-2014-6m_160_33_32049_35852_-1_ID_4_33_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_403_ma282_1104_to_1266	5.5e-99	163	gi|652377729|ref|WP_026773669.1|	95.7	Asinibacterium sp. OR43	Asinibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_60	rpoB_3	L227-2014-6m_160_32_27666_31949_-1_ID_4_32_partial_00_start_type_ATG_rbs_motif_TACAA_rbs_spacer_15bp_gc_cont_0_401_ma283_10_to_994	0	985	gi|652356110|ref|WP_026752254.1|	91.0	Sediminibacterium sp. C3	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_60	rpoB_3	L227-2014-6m_160_32_27666_31949_-1_ID_4_32_partial_00_start_type_ATG_rbs_motif_TACAA_rbs_spacer_15bp_gc_cont_0_401_ma284_1013_to_1288	1.7e-69	276	gi|652356110|ref|WP_026752254.1|	91.0	Sediminibacterium sp. C3	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_60	rpoB_3	L227-2014-6m_160_32_27666_31949_-1_ID_4_32_partial_00_start_type_ATG_rbs_motif_TACAA_rbs_spacer_15bp_gc_cont_0_401_ma285_1291_to_1406	3.4e-24	116	gi|652356110|ref|WP_026752254.1|	91.0	Sediminibacterium sp. C3	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_8m_007_61	rpoB_3	L227-2014-8m_6689_1_3_2813_1_ID_75_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_478_ma287_1_to_744	2.6e-302	744	gi|1100956624|ref|WP_071464436.1|	98.0	unclassified	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
