Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L304_S_6D_001_1_contigs_69	dsrA_2	L304_S_6D_001_1_contigs__02326_Sulfite_reductase_dissimilatory-type_subunit_beta_ma62_210_to_355	1.3e-10	146	gi|752833637|ref|WP_041469939.1|	92.5	Chlorobium phaeovibrioides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	dsrA_2	L304_S_6D_001_1_contigs__02327_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma60_86_to_418	7.8e-126	333	gi|1057573928|ref|WP_068865930.1|	85.2	Prosthecochloris sp. CIB 2401	Prosthecochloris	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_005_71	dsrA_2	L442_2011_16_5m_005__01238_Nitrite_reductase_NAD_P_H_ma65_604_to_697	3.9e-09	94			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	dsrA_2	L442_2011_16_5m_006__01112_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma66_57_to_422	2.7e-112	366	gi|751630409|ref|WP_041098218.1|	85.4	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	dsrA_2	L442_2011_16_5m_006__01113_Sulfite_reductase_dissimilatory-type_subunit_beta_ma67_70_to_206	7.2e-06	137	gi|951200928|ref|WP_057676685.1|	85.1	Curvibacter sp. PAE-UM	Curvibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	dsrA_2	L442_2011_16_5m_006__01113_Sulfite_reductase_dissimilatory-type_subunit_beta_ma68_212_to_344	4.3e-06	133	gi|951200928|ref|WP_057676685.1|	85.1	Curvibacter sp. PAE-UM	Curvibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_008_74	dsrA_2	L442_2011_16_5m_008__01832_Anaerobic_sulfite_reductase_subunit_C_ma71_9_to_118	1.1e-11	110	gi|501690468|ref|WP_012617801.1|	55.1	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L442_2011_16_5m_008_74	dsrA_2	L442_2011_16_5m_008__01832_Anaerobic_sulfite_reductase_subunit_C_ma72_134_to_250	3.2e-07	117	gi|501690468|ref|WP_012617801.1|	55.1	Methanosphaerula palustris	Methanosphaerula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L442_2011_16_5m_008_74	dsrA_2	L442_2011_16_5m_008__00090_Sulfite_reductase_dissimilatory-type_subunit_alpha_ma69_78_to_410	5.9e-124	333	gi|501500758|ref|WP_012508991.1|	87.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	dsrA_2	L442_2011_16_5m_008__00091_Sulfite_reductase_dissimilatory-type_subunit_beta_ma70_56_to_355	1e-18	300	gi|501500757|ref|WP_012508990.1|	91.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2014_15m_009_79	dsrA_2	L442_2014_15m_009__00700_hypothetical_protein_ma73_57_to_184	4.1e-06	128			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_009_79	dsrA_2	L442_2014_15m_009__00700_hypothetical_protein_ma74_366_to_448	0.00085	83			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_009_79	dsrA_2	L442_2014_15m_009__01041_hypothetical_protein_ma75_66_to_197	2.4e-05	132			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2014_15m_012_80	dsrA_2	L442_2014_15m_012__02685_Sulfite_reductase_dissimilatory-type_subunit_beta_ma76_67_to_343	1.3e-11	277	gi|760071474|ref|WP_043754279.1|	87.6	Thiorhodococcus sp. AK35	Thiorhodococcus	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
